PERSON_IDENTIFIER,TERM_CODE,TERM,CRN,SUBJECT,COURSE_NUMBER,SECTION,COURSE_TPYE,TITLE
1822131,202410,Fall Semester 2023,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
1822131,202410,Fall Semester 2023,15261,BIOS,330,001,LAB,INSECT BIOLOGY LAB
1822131,202410,Fall Semester 2023,11151,CHEM,330,001,LEC,ANALYTICAL CHEMISTRY
1822131,202410,Fall Semester 2023,14735,CHEM,496,001,LEC,ADVANCED INORGANIC CHEMISTRY
1822170,202410,Fall Semester 2023,12551,BIOE,341,001,LEC,CELL & MOL BIOL FOR ENGINEERS
1822170,202410,Fall Semester 2023,10213,BIOE,370,001,LEC,BIOMATERIALS
1822170,202410,Fall Semester 2023,10211,BIOE,385,002,LAB,BIOMEDICAL INSTRUMENTATION LAB
1822170,202410,Fall Semester 2023,14623,BIOE,383,002,LEC,BIOMED ENGINR INSTRUMENTATION
1822170,202410,Fall Semester 2023,10651,BIOE,440,001,LEC,STATISTICS FOR BIOENGINEERING
1822170,202410,Fall Semester 2023,13742,ARTS,432,001,SEM,FILM GENRE: THE WESTERN
1822170,202410,Fall Semester 2023,15154,RELI,334,001,SEM,PSYCHOLOGY OF RELIGION
1822218,202410,Fall Semester 2023,10077,PHYS,301,001,LEC,INTERMEDIATE MECHANICS
1822218,202410,Fall Semester 2023,12573,MECH,343,001,LEC,MODELING OF DYNAMIC SYSTEMS
1822218,202410,Fall Semester 2023,11916,MECH,332,001,LAB,JUNIOR LABORATORY II
1822218,202410,Fall Semester 2023,12584,MECH,371,002,LEC,FLUID MECHANICS I
1822218,202410,Fall Semester 2023,10116,STAT,310,001,LEC,PROBABILITY & STATISTICS
1822218,202410,Fall Semester 2023,11316,MECH,490,002,RES,MECH ENG RESEARCH PROJECTS
1822233,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1822233,202410,Fall Semester 2023,14887,NEUR,383,002,LEC,INTRO TO NEUROENGINEERING
1822233,202410,Fall Semester 2023,15563,PSYC,308,001,LEC,MEMORY
1822233,202410,Fall Semester 2023,12549,BIOS,372,001,LEC,IMMUNOLOGY
1822233,202410,Fall Semester 2023,12578,BIOS,310,053,RES,IND RES FOR BIOS UNDERGRADS
1822278,202410,Fall Semester 2023,14358,ASIA,219,001,LEC,MODERN JAPAN
1822278,202410,Fall Semester 2023,14162,POLI,211,002,LEC,INTRO TO INTERNAT'L RELATIONS
1822278,202410,Fall Semester 2023,15375,STAT,310,002,LEC,PROBABILITY & STATISTICS
1822278,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1822278,202410,Fall Semester 2023,14380,CHEM,452,001,LEC,CHEMICAL BIOLOGY
1822287,202410,Fall Semester 2023,10077,PHYS,301,001,LEC,INTERMEDIATE MECHANICS
1822287,202410,Fall Semester 2023,11634,PHYS,461,001,RES,INDEPENDENT RESEARCH
1822287,202410,Fall Semester 2023,10078,PHYS,311,001,LEC,INTRO TO QUANTUM PHYSICS I
1822287,202410,Fall Semester 2023,12740,ASTR,350,002,LEC,INTRO ASTROPHYSICS-STARS
1822287,202410,Fall Semester 2023,12181,MATH,356,001,LEC,ABSTRACT ALGEBRA I
1822290,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1822290,202410,Fall Semester 2023,12696,THEA,331,002,STU,THEATRE PRODUCTION
1822290,202410,Fall Semester 2023,14887,NEUR,383,002,LEC,INTRO TO NEUROENGINEERING
1822290,202410,Fall Semester 2023,16111,NEUR,477,001,SEM,LEARNING W LRG LANGUAGE MODELS
1822290,202410,Fall Semester 2023,15786,ELEC,240,002,LAB,FUND EE I LAB
1822290,202410,Fall Semester 2023,16131,CHEM,314,004,SEM,ORGANIC CHEM DISCUSSION II
1822290,202410,Fall Semester 2023,10017,ELEC,241,001,LEC,FUND ELECTRICAL ENGINEERING I
1822290,202410,Fall Semester 2023,12982,MUSI,335,001,STU,RICE CHORALE
1822290,202410,Fall Semester 2023,13496,BIOS,385,002,LEC,CELL & MOL MECH OF THE NEURON
1822293,202410,Fall Semester 2023,11358,SOCI,469,001,LEC,COMMUNITY BRIDGES TRAINING
1822293,202410,Fall Semester 2023,15487,HEBR,125,001,LEC,INTRO TO BIBLICAL HEBREW I
1822293,202410,Fall Semester 2023,13185,LPAP,171,004,ACT,TAI CHI
1822293,202410,Fall Semester 2023,15571,LEAD,402,001,SEM,CIVIC LEADERSHIP CAPSTONE I
1822293,202410,Fall Semester 2023,11370,SOCI,381,001,SEM,RESEARCH METHODS
1822293,202410,Fall Semester 2023,12317,BIOS,204,001,LL,COMMUNITY GARDEN
1822293,202410,Fall Semester 2023,15608,COLL,179,001,LEC,"EAT, PRAY, LATKE"
1822293,202410,Fall Semester 2023,15607,COLL,186,001,SEM,DEAD IN AMERICA-A CRASH COURSE
1822293,202410,Fall Semester 2023,13534,SOPA,400,003,RES,SOPA CAPSTONE RESEARCH I
1822311,202410,Fall Semester 2023,10096,PSYC,485,008,RES,UG SUPERVISED RESEARCH
1822311,202410,Fall Semester 2023,14731,SOCI,325,001,LEC,SOCIOLOGY OF LAW
1822311,202410,Fall Semester 2023,13495,SOCI,380,003,LEC,SOCIAL THEORY
1822311,202410,Fall Semester 2023,16347,PSYC,340,003,LEC,RESEARCH METHODS - PSYCHOLOGY
1822311,202410,Fall Semester 2023,16350,PSYC,362,002,LEC,COGNITIVE NEUROSCIENCE
1822392,202410,Fall Semester 2023,15563,PSYC,308,001,LEC,MEMORY
1822392,202410,Fall Semester 2023,16339,UNIV,201,002,SEM,RESEARCH READINESS
1822392,202410,Fall Semester 2023,10598,KINE,301,002,LEC,HUMAN PHYSIOLOGY
1822392,202410,Fall Semester 2023,15598,PSYC,353,001,LEC,PSYC OF EMOTION & MOTIVATION
1822392,202410,Fall Semester 2023,11675,SOSC,302,001,LEC,SOCIAL SCIENCES STATISTICS
1822392,202410,Fall Semester 2023,16321,PSYC,102,002,LAB,PSYCHOLOGY STATISTICS LAB
1822392,202410,Fall Semester 2023,15607,COLL,186,001,SEM,DEAD IN AMERICA-A CRASH COURSE
1822392,202410,Fall Semester 2023,15215,PSYC,409,001,SEM,METHODS HUMAN-COMP INTERACTION
1822401,202410,Fall Semester 2023,10724,AWAY,100,0F1,AWY,STUDY ABROAD
1822413,202410,Fall Semester 2023,11500,HEAL,379,003,INT,INTERNSHIP IN HEALTH SCIENCES
1822413,202410,Fall Semester 2023,11913,DSCI,301,001,LL,STATISTICS FOR DATA SCIENCE
1822413,202410,Fall Semester 2023,14731,SOCI,325,001,LEC,SOCIOLOGY OF LAW
1822413,202410,Fall Semester 2023,12766,HEAL,380,002,LEC,DISPARITIES IN HEALTH IN AMER
1822413,202410,Fall Semester 2023,12874,SPAN,323,901,INT,SPANISH PROFESSIONAL PRAC I
1822413,202410,Fall Semester 2023,16083,BUSI,343,003,LEC,FINANCIAL MANAGEMENT
1822419,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1822419,202410,Fall Semester 2023,14719,POLI,260,003,LEC,ADVOCATING FOR CHANGE
1822419,202410,Fall Semester 2023,16217,POLI,338,002,LEC,POLICY ANALYSIS
1822419,202410,Fall Semester 2023,12780,LING,303,001,LEC,"LANGUAGE, GENDER & SEXUALITY"
1822419,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1822440,202410,Fall Semester 2023,14624,COMP,310,001,LEC,ADV OBJECT-ORIENTED PROG
1822440,202410,Fall Semester 2023,16343,PSYC,308,002,LEC,MEMORY
1822440,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1822440,202410,Fall Semester 2023,15551,COMP,429,001,LEC,INTRO TO COMPUTER NETWORKS
1822440,202410,Fall Semester 2023,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
1822449,202410,Fall Semester 2023,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1822449,202410,Fall Semester 2023,15771,RELI,219,001,LEC,THE SUPERNATURAL AND RELIGION
1822449,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1822449,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1822449,202410,Fall Semester 2023,12368,BIOS,310,032,RES,IND RES FOR BIOS UNDERGRADS
1822449,202410,Fall Semester 2023,12320,BIOS,211,003,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1822551,202410,Fall Semester 2023,15291,ENGL,362,001,LEC,MODERN AMERICAN FICTION
1822551,202410,Fall Semester 2023,13952,KORE,263,001,LEC,SECOND YEAR KOREAN I
1822551,202410,Fall Semester 2023,15375,STAT,310,002,LEC,PROBABILITY & STATISTICS
1822551,202410,Fall Semester 2023,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
1822593,202410,Fall Semester 2023,15825,COMP,431,001,LL,WEB DEVELOPMENT
1822593,202410,Fall Semester 2023,10053,COMP,450,001,LEC,ALGORITHMIC ROBOTICS
1822593,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1822593,202410,Fall Semester 2023,13512,ECON,205,002,LEC,INTRODUCTION TO GAME THEORY
1822593,202410,Fall Semester 2023,10364,ENGI,330,001,INT,ENGINEERING PRACTICUM
1822692,202410,Fall Semester 2023,15638,HART,202,001,SEM,"MODERN ART IN EUROPE,1900-1945"
1822692,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1822692,202410,Fall Semester 2023,14385,RELI,120,001,LEC,BIBLICAL ETHICS
1822692,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1822716,202410,Fall Semester 2023,10356,KINE,319,001,LEC,STATS FOR HEALTH PROFESSIONAL
1822716,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1822716,202410,Fall Semester 2023,15564,PSYC,332,001,LEC,PSYCHOPATHOLOGY
1822716,202410,Fall Semester 2023,10598,KINE,301,002,LEC,HUMAN PHYSIOLOGY
1822716,202410,Fall Semester 2023,13500,ARTS,311,002,STU,BEGINNING PRINTMAKING
1822767,202410,Fall Semester 2023,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
1822767,202410,Fall Semester 2023,15194,CHBE,412,001,LEC,THERMODYNAMICS II
1822767,202410,Fall Semester 2023,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
1822767,202410,Fall Semester 2023,15191,LING,216,001,LEC,WORDS IN ENGLISH
1822767,202410,Fall Semester 2023,15779,CHBE,421,001,LEC,ANALYSIS OF ENERGY SYSTEMS
1822818,202410,Fall Semester 2023,14649,MSNE,304,003,LL,MATERIALS SCIENCE JUNIOR LAB
1822818,202410,Fall Semester 2023,14762,POLI,321,001,LEC,"AMER CONST. LAW:STRUCTRS, PWRS"
1822818,202410,Fall Semester 2023,15675,MSNE,222,001,LEC,BIOMIMETIC MATERIALS
1822818,202410,Fall Semester 2023,15488,ASIA,221,001,LEC,LIFE OF PROPHET MUHAMMAD
1822818,202410,Fall Semester 2023,10076,PHYS,201,001,LEC,"WAVES, LIGHT, AND HEAT"
1822866,202410,Fall Semester 2023,12063,ARCH,314,001,LEC,TECHNOLOGY III
1822866,202410,Fall Semester 2023,10255,PSYC,370,001,LEC,INTRO TO HUMAN FACTORS & ERGO
1822866,202410,Fall Semester 2023,16073,FOTO,395,001,IND,SPEC PROB:PHOTOGRAPHY
1822866,202410,Fall Semester 2023,10042,ARCH,301,001,LL,COMPREHENSION I
1822866,202410,Fall Semester 2023,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
1822923,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1822923,202410,Fall Semester 2023,10018,ELEC,261,001,LEC,INTRO PHYSICAL ELECTRONICS I
1822923,202410,Fall Semester 2023,10019,ELEC,326,001,LL,DIGITAL LOGIC DESIGN
1822923,202410,Fall Semester 2023,10235,ELEC,303,001,LEC,RANDOM SIGNALS
1822923,202410,Fall Semester 2023,12889,ELEC,424,001,LL,MOBILE & EMBEDDED SYSTEM
1822947,202410,Fall Semester 2023,12890,COMP,424,001,LL,MOBILE & EMBEDDED SYSTEM
1822947,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1822947,202410,Fall Semester 2023,14283,COMP,215,003,LL,INTRODUCTION TO PROGRAM DESIGN
1822947,202410,Fall Semester 2023,11945,BUSI,461,001,LEC,FINANCING THE STARTUP VENTURE
1822947,202410,Fall Semester 2023,15390,KORE,263,002,LEC,SECOND YEAR KOREAN I
1822986,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1822986,202410,Fall Semester 2023,15609,COLL,188,001,SEM,PHOTO BOOKS SINCE 1960
1822986,202410,Fall Semester 2023,16134,CHEM,314,007,SEM,ORGANIC CHEM DISCUSSION II
1822986,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1822986,202410,Fall Semester 2023,15572,LEAD,215,001,SEM,ASB LEADERSHIP
1822986,202410,Fall Semester 2023,13510,BIOS,329,001,LEC,ANIMAL DIVERSITY
1822986,202410,Fall Semester 2023,13336,ENGL,304,002,SEM,INTRO TO POETRY WRITING
1823001,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1823001,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1823001,202410,Fall Semester 2023,11922,COMP,301,001,LEC,COMPUTER ETHICS
1823001,202410,Fall Semester 2023,15146,RELI,101,001,LEC,WHAT IS RELIGION?
1823004,202410,Fall Semester 2023,12312,BIOS,128,001,INT,BRAINSTEM
1823004,202410,Fall Semester 2023,14730,SOCI,101,002,LEC,INTRODUCTION TO SOCIOLOGY
1823004,202410,Fall Semester 2023,12691,CHEM,215,001,LAB,ORGANIC CHEMISTRY LAB
1823004,202410,Fall Semester 2023,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
1823004,202410,Fall Semester 2023,16343,PSYC,308,002,LEC,MEMORY
1823004,202410,Fall Semester 2023,12947,LING,200,003,LEC,INTRO TO STUDY OF LANGUAGE
1823007,202410,Fall Semester 2023,12170,DSCI,304,002,LL,DATA VISUALIZATION
1823007,202410,Fall Semester 2023,14764,LING,205,001,LEC,LANGUAGE AND SOCIETY
1823007,202410,Fall Semester 2023,15406,EEPS,115,001,LEC,THE PLANETS
1823007,202410,Fall Semester 2023,10668,COMP,311,001,LEC,FUNCTIONAL PROGRAMMING
1823007,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1823025,202410,Fall Semester 2023,10019,ELEC,326,001,LL,DIGITAL LOGIC DESIGN
1823025,202410,Fall Semester 2023,12889,ELEC,424,001,LL,MOBILE & EMBEDDED SYSTEM
1823025,202410,Fall Semester 2023,11660,ARTS,301,001,STU,BEGINNING PAINTING
1823025,202410,Fall Semester 2023,10235,ELEC,303,001,LEC,RANDOM SIGNALS
1823025,202410,Fall Semester 2023,13948,JAPA,141,004,LEC,FIRST YEAR JAPANESE I
1823028,202410,Fall Semester 2023,10129,MUSI,317,001,LEC,THEORY FOR NON MAJORS I
1823028,202410,Fall Semester 2023,12343,BIOS,310,001,RES,IND RES FOR BIOS UNDERGRADS
1823028,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1823028,202410,Fall Semester 2023,14903,GLHT,392,001,LL,NEEDS FINDING & DEV IN BIOE
1823028,202410,Fall Semester 2023,10300,GLHT,451,001,LEC,GLOBAL HEALTH DESIGN I
1823061,202410,Fall Semester 2023,15176,CMOR,302,001,LEC,MATRIX ANALYSIS
1823061,202410,Fall Semester 2023,10317,MECH,371,001,LEC,FLUID MECHANICS I
1823061,202410,Fall Semester 2023,15488,ASIA,221,001,LEC,LIFE OF PROPHET MUHAMMAD
1823061,202410,Fall Semester 2023,14198,MECH,343,002,LEC,MODELING OF DYNAMIC SYSTEMS
1823061,202410,Fall Semester 2023,14510,DSCI,305,002,SEM,"DATA, ETHICS, AND SOCIETY"
1823061,202410,Fall Semester 2023,11976,MECH,332,004,LAB,JUNIOR LABORATORY II
1823061,202410,Fall Semester 2023,11315,MECH,340,004,LAB,INDUSTRIAL PROCESS LAB
1823070,202410,Fall Semester 2023,10553,CHIN,263,001,LEC,SECOND YEAR CHINESE I
1823070,202410,Fall Semester 2023,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
1823070,202410,Fall Semester 2023,14283,COMP,215,003,LL,INTRODUCTION TO PROGRAM DESIGN
1823070,202410,Fall Semester 2023,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
1823103,202410,Fall Semester 2023,11358,SOCI,469,001,LEC,COMMUNITY BRIDGES TRAINING
1823103,202410,Fall Semester 2023,15361,POLI,371,001,LEC,CIVIL WARS
1823103,202410,Fall Semester 2023,11494,ARAB,141,001,LEC,FIRST YEAR ARABIC I
1823103,202410,Fall Semester 2023,15589,POLI,341,001,LEC,RACE AND THE LAW IN THE U.S.
1823103,202410,Fall Semester 2023,15672,POLI,429,001,SEM,BIOLOGICAL FOUNDATIONS OF POLI
1823103,202410,Fall Semester 2023,14165,POLI,212,002,LEC,INTRO TO COMPARATIVE POLITICS
1823127,202410,Fall Semester 2023,11922,COMP,301,001,LEC,COMPUTER ETHICS
1823127,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1823127,202410,Fall Semester 2023,11919,STAT,413,001,LEC,INTRO TO STAT MACHINE LEARNING
1823127,202410,Fall Semester 2023,11689,MDHM,201,001,SEM,INTRO TO MEDICAL HUMANITIES
1823127,202410,Fall Semester 2023,14254,COMP,480,001,LEC,PROBABILISTIC ALGORITHMS AND D
1823142,202410,Fall Semester 2023,12890,COMP,424,001,LL,MOBILE & EMBEDDED SYSTEM
1823142,202410,Fall Semester 2023,11340,COMP,430,001,LL,INTRO TO DATABASE SYSTEMS
1823142,202410,Fall Semester 2023,15547,SMGT,432,001,LEC,SOCCER ANALYTICS
1823142,202410,Fall Semester 2023,15825,COMP,431,001,LL,WEB DEVELOPMENT
1823142,202410,Fall Semester 2023,16026,ELEC,478,003,LEC,INTRO TO MACHINE LEARNING
1823178,202410,Fall Semester 2023,11495,MSNE,401,001,LEC,THERMODYNAMICS IN MAT SCIENCE
1823178,202410,Fall Semester 2023,13550,MSNE,451,002,SEM,MATERIALS SCIENCE SEMINAR
1823178,202410,Fall Semester 2023,15609,COLL,188,001,SEM,PHOTO BOOKS SINCE 1960
1823178,202410,Fall Semester 2023,10076,PHYS,201,001,LEC,"WAVES, LIGHT, AND HEAT"
1823178,202410,Fall Semester 2023,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1823178,202410,Fall Semester 2023,10522,MSNE,402,001,LEC,MECH PROPERTIES OF MATERIALS
1823178,202410,Fall Semester 2023,10135,MUSI,342,002,STU,RICE JAZZ LAB
1823178,202410,Fall Semester 2023,14649,MSNE,304,003,LL,MATERIALS SCIENCE JUNIOR LAB
1823211,202410,Fall Semester 2023,15313,HIST,338,001,LEC,19TH C. WOMEN'S NARRATIVES
1823211,202410,Fall Semester 2023,15254,HART,389,001,SEM,JUSTICE AND CINEMA
1823211,202410,Fall Semester 2023,10514,HART,280,001,SEM,HISTORY & AESTHETICS OF FILM
1823211,202410,Fall Semester 2023,15361,POLI,371,001,LEC,CIVIL WARS
1823211,202410,Fall Semester 2023,15590,POLI,326,001,LEC,RELIGION AND DEMOCRACY
1823298,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1823298,202410,Fall Semester 2023,15564,PSYC,332,001,LEC,PSYCHOPATHOLOGY
1823298,202410,Fall Semester 2023,10094,PSYC,340,001,LEC,RESEARCH METHODS - PSYCHOLOGY
1823298,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1823298,202410,Fall Semester 2023,10411,PSYC,485,005,RES,UG SUPERVISED RESEARCH
1823298,202410,Fall Semester 2023,10559,SPAN,321,001,LEC,SPANISH FOR MEDICAL I
1823328,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1823328,202410,Fall Semester 2023,12549,BIOS,372,001,LEC,IMMUNOLOGY
1823328,202410,Fall Semester 2023,10356,KINE,319,001,LEC,STATS FOR HEALTH PROFESSIONAL
1823328,202410,Fall Semester 2023,12749,BIOS,332,001,LEC,ECOLOGY
1823328,202410,Fall Semester 2023,10722,EMSP,281,0F1,LL,EMT-B INTRO TO EMERGENCY CARE
1823394,202410,Fall Semester 2023,13207,MATH,355,002,LEC,LINEAR ALGEBRA
1823394,202410,Fall Semester 2023,12584,MECH,371,002,LEC,FLUID MECHANICS I
1823394,202410,Fall Semester 2023,15146,RELI,101,001,LEC,WHAT IS RELIGION?
1823394,202410,Fall Semester 2023,11940,MECH,203,001,LL,MECH ENG DESIGN TOOLS
1823394,202410,Fall Semester 2023,14199,MECH,343,003,LEC,MODELING OF DYNAMIC SYSTEMS
1823403,202410,Fall Semester 2023,11533,ECON,200,001,LL,MICROECONOMICS
1823403,202410,Fall Semester 2023,15301,ENST,315,001,LEC,ENVIRONMENTAL HEALTH
1823403,202410,Fall Semester 2023,15238,ANTH,381,001,SEM,MEDICAL ANTHROPOLOGY
1823403,202410,Fall Semester 2023,10634,ECON,203,001,LEC,MACROECONOMICS
1823403,202410,Fall Semester 2023,15511,ENST,312,001,LEC,JUSTICE IN THE FOOD SYSTEM
1823406,202410,Fall Semester 2023,15084,ELEC,490,018,RES,UG ELEC ENG'G RES PROJECTS
1823406,202410,Fall Semester 2023,12889,ELEC,424,001,LL,MOBILE & EMBEDDED SYSTEM
1823406,202410,Fall Semester 2023,10235,ELEC,303,001,LEC,RANDOM SIGNALS
1823406,202410,Fall Semester 2023,16026,ELEC,478,003,LEC,INTRO TO MACHINE LEARNING
1823406,202410,Fall Semester 2023,15622,LPAP,138,002,ACT,INTRO TO SALSA/MAMBO & CHA CHA
1823406,202410,Fall Semester 2023,10019,ELEC,326,001,LL,DIGITAL LOGIC DESIGN
1823409,202410,Fall Semester 2023,10724,AWAY,100,0F1,AWY,STUDY ABROAD
1823460,202410,Fall Semester 2023,10315,CEVE,302,001,LEC,SUSTAINABLE DESIGN
1823460,202410,Fall Semester 2023,11514,ARCH,301,002,LL,COMPREHENSION I
1823460,202410,Fall Semester 2023,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1823460,202410,Fall Semester 2023,11432,BUSI,223,001,LL,MODELING FOR ENTREPRENEURS
1823460,202410,Fall Semester 2023,12063,ARCH,314,001,LEC,TECHNOLOGY III
1823511,202410,Fall Semester 2023,13023,POLI,372,001,LEC,AMERICAN FOREIGN POLICY
1823511,202410,Fall Semester 2023,15211,PSYC,231,003,LEC,INDUS & ORGANIZATIONAL PSYC
1823511,202410,Fall Semester 2023,10096,PSYC,485,008,RES,UG SUPERVISED RESEARCH
1823511,202410,Fall Semester 2023,12784,COLL,300,001,LL,PEDAGOGY FOR STDNT INSTRUCTORS
1823511,202410,Fall Semester 2023,16347,PSYC,340,003,LEC,RESEARCH METHODS - PSYCHOLOGY
1823511,202410,Fall Semester 2023,13819,ENGL,305,002,SEM,INTRO CREATIVE NONFICT WRITING
1823544,202410,Fall Semester 2023,15690,HUMA,134,001,LEC,WHAT IS LOVE?
1823544,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1823544,202410,Fall Semester 2023,12890,COMP,424,001,LL,MOBILE & EMBEDDED SYSTEM
1823544,202410,Fall Semester 2023,10116,STAT,310,001,LEC,PROBABILITY & STATISTICS
1823544,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1823547,202410,Fall Semester 2023,15809,SOCI,411,001,SEM,COMMUNITY AND URBAN SOCIOLOGY
1823547,202410,Fall Semester 2023,11861,UNIV,250,001,LL,RICE HEALTH ADVISORS
1823547,202410,Fall Semester 2023,13495,SOCI,380,003,LEC,SOCIAL THEORY
1823547,202410,Fall Semester 2023,10333,SOCI,403,011,IND,INDEPENDENT STUDY
1823547,202410,Fall Semester 2023,15443,HIST,319,001,LEC,ATOMIC AMERICA
1823547,202410,Fall Semester 2023,14731,SOCI,325,001,LEC,SOCIOLOGY OF LAW
1823547,202410,Fall Semester 2023,12740,ASTR,350,002,LEC,INTRO ASTROPHYSICS-STARS
1823556,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1823556,202410,Fall Semester 2023,12845,CMST,203,001,LEC,INTRODUCTION TO FILM ANALYSIS
1823556,202410,Fall Semester 2023,12343,BIOS,310,001,RES,IND RES FOR BIOS UNDERGRADS
1823556,202410,Fall Semester 2023,12341,BIOS,299,001,INT,EXPERIENTIAL EDUC IN BIOS
1823556,202410,Fall Semester 2023,12321,BIOS,211,004,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1823556,202410,Fall Semester 2023,14357,KINE,311,003,LEC,MOTOR LEARNING
1823556,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1823565,202410,Fall Semester 2023,13814,ENGL,493,001,IND,R2 JOURNAL SECTION EDITORS
1823565,202410,Fall Semester 2023,15395,SOCI,409,001,SEM,SOCIAL STRATIFICATION
1823565,202410,Fall Semester 2023,11370,SOCI,381,001,SEM,RESEARCH METHODS
1823565,202410,Fall Semester 2023,13292,ENGL,301,003,SEM,INTRO TO FICTION WRITING
1823565,202410,Fall Semester 2023,15128,SOPA,309,001,LEC,APPLIED ECONOMETRICS: POL EVAL
1823565,202410,Fall Semester 2023,13988,ENGL,383,001,LEC,GLOBAL FICTIONS
1823580,202410,Fall Semester 2023,14510,DSCI,305,002,SEM,"DATA, ETHICS, AND SOCIETY"
1823580,202410,Fall Semester 2023,16083,BUSI,343,003,LEC,FINANCIAL MANAGEMENT
1823580,202410,Fall Semester 2023,16221,POLI,416,001,SEM,SURVEY RSRCH AMERICAN POLITICS
1823580,202410,Fall Semester 2023,15596,SPAN,406,001,SEM,LATIN AMERICAN CINEMA
1823580,202410,Fall Semester 2023,15361,POLI,371,001,LEC,CIVIL WARS
1823580,202410,Fall Semester 2023,16217,POLI,338,002,LEC,POLICY ANALYSIS
1823589,202410,Fall Semester 2023,12333,BIOS,215,002,LAB,BIOSCIENCES LAB TEACHING
1823589,202410,Fall Semester 2023,16107,BIOS,344,S02,LEC,MOLECULAR BIOLOGY & GENETICS
1823589,202410,Fall Semester 2023,15656,BIOS,353,001,LEC,MOL BASIS: INFECTIOUS DISEASE
1823589,202410,Fall Semester 2023,12369,BIOS,310,033,RES,IND RES FOR BIOS UNDERGRADS
